"id","filename","ident","name","type","frequency_khz","latitude_deg","longitude_deg","elevation_ft","iso_country","dme_frequency_khz","dme_channel","dme_latitude_deg","dme_longitude_deg","dme_elevation_ft","slaved_variation_deg","magnetic_variation_deg","usageType","power","associated_airport"
86736,"Coffs_Harbour_VOR-DME_AU","CH","Coffs Harbour","VOR-DME",117000,-30.31920051574707,153.11599731445312,28,"AU",117000,"117X",-30.3194,153.116,28,11.007,12,"BOTH","HIGH","YCFS"
86737,"Cheung_Chau_VOR-DME_HK","CH","Cheung Chau","VOR-DME",112300,22.219499588012695,114.02999877929688,357,"HK",112300,"070X",22.2199,114.03,357,-1.007,-2.133,"BOTH","HIGH","VHHH"
86738,"Christchurch_VOR-DME_NZ","CH","Christchurch","VOR-DME",115300,-43.50410079956055,172.51499938964844,123,"NZ",115300,"100X",-43.5042,172.515,140,23.007,23.188,"BOTH","HIGH","NZCH"
86750,"Charlie_VOR_DE","CHA","Charlie","VOR",115500,49.92110061645508,9.039810180664062,532,"DE",,,,,,,0.549,"BOTH","LOW","DE-0881"
86754,"Chitose_VOR-DME_JP","CHE","Chitose","VOR-DME",116900,42.69990158081055,141.68600463867188,88,"JP",116900,"116X",,,,-9.011,-9.009,"BOTH","HIGH","RJCJ"
86755,"Hayden_VOR-DME_US","CHE","Hayden","VOR-DME",115600,40.52009963989258,-107.30500030517578,7230,"US",115600,"103X",,,,14.001,10.512,"BOTH","HIGH",
86759,"Chaoyang_VOR-DME_CN","CHG","Chaoyang","VOR-DME",114500,41.53670120239258,120.43299865722656,603,"CN",114500,"092X",,,,,-7.48,"BOTH","HIGH","ZYCY"
86760,"Chandigarh_VOR-DME_IN","CHG","Chandigarh","VOR-DME",116500,30.667600631713867,76.80570220947266,1012,"IN",116500,"112X",,,,1.011,1.068,"BOTH","HIGH","VICG"
86762,"Chillan_VOR-DME_CL","CHI","Chillan","VOR-DME",115900,-36.583099365234375,-72.03579711914062,488,"CL",115900,"106X",,,,8.007,6.199,"BOTH","HIGH","SCCH"
86763,"Chillerki_VOR-DME_IN","CHI","Chillerki","VOR-DME",116800,28.34760093688965,76.66600036621094,772,"IN",116800,"115X",,,,1.011,0.388,"BOTH","HIGH",
86764,"Chioggia_VOR-DME_IT","CHI","Chioggia","VOR-DME",114100,45.07120132446289,12.281399726867676,33,"IT",114100,"088X",,,,0.007,1.473,"BOTH","HIGH",
86770,"Chisinau_VOR-DME_MD","CHN","Chisinau","VOR-DME",113700,46.92639923095703,28.899200439453125,418,"MD",113700,"084X",,,,,5.113,"BOTH","HIGH","LUKK"
86772,"Cheongju_VOR-DME_KR","CHO","Cheongju","VOR-DME",109000,36.71780014038086,127.49400329589844,191,"KR",109000,"027X",,,,-7.011,-7.357,"BOTH","LOW","RKTU"
86774,"San_Martin_De_Los_Andes_VOR-DME_AR","CHP","San Martin De Los Andes","VOR-DME",117000,-40.04890060424805,-71.09529876708984,2569,"AR",117000,"117X",,,,8.007,7.235,"BOTH","HIGH","SAZY"
86777,"Charleston_VORTAC_US","CHS","Charleston","VORTAC",113500,32.8942985534668,-80.03780364990234,39,"US",113500,"082X",,,,-5.001,-7.049,"BOTH","HIGH","KCHS"
86781,"Jiayuguan_VOR-DME_CN","CHW","Jiayuguan","VOR-DME",114500,39.849998474121094,98.3499984741211,5091,"CN",114500,"092X",,,,,-0.398,"BOTH","HIGH",
86782,"Chartres_VOR-DME_FR","CHW","Chartres","VOR-DME",115200,48.47999954223633,0.9870560169219971,702,"FR",115200,"099X",,,,-3.007,-1.295,"BOTH","HIGH",
86789,"Cuiaba_VOR-DME_BR","CIA","Cuiaba","VOR-DME",113700,-15.656200408935547,-56.11199951171875,614,"BR",113700,"084X",,,,-14.007,-15.304,"BOTH","HIGH","SBCY"
86790,"Cochin_Intl_VOR-DME_IN","CIA","Cochin Intl","VOR-DME",113500,10.150500297546387,76.37259674072266,49,"IN",113500,"082X",,,,-2.011,-2.188,"BOTH","HIGH","VOCI"
86791,"Clark_VOR-DME_PH","CIA","Clark","VOR-DME",113100,15.18690013885498,120.56099700927734,484,"PH",113100,"078X",,,,0.007,-1.255,"BOTH","HIGH","RPLC"
86795,"Cochin_Intl_VOR-DME_IN","CIB","Cochin Intl","VOR-DME",117300,10.115300178527832,76.68170166015625,28,"IN",117300,"120X",,,,-2.011,-2.189,"BOTH","HIGH","VOCI"
86796,"Chico_VOR-DME_US","CIC","Chico","VOR-DME",109800,39.789798736572266,-121.84700012207031,220,"US",109800,"035X",,,,16.001,15.126,"LO","LOW",
86797,"Cedar_Rapids_VOR-DME_US","CID","Cedar Rapids","VOR-DME",114100,41.88750076293945,-91.78569793701172,870,"US",114100,"088X",,,,5.001,0.256,"LO","HIGH","KCID"
86798,"Cochise_VORTAC_US","CIE","Cochise","VORTAC",115800,32.03340148925781,-109.75800323486328,4230,"US",115800,"105X",,,,13.001,10.35,"BOTH","HIGH",
86804,"Cimarron_VORTAC_US","CIM","Cimarron","VORTAC",116400,36.49140167236328,-104.87200164794922,6550,"US",116400,"111X",,,,13.001,9.127,"BOTH","HIGH",
86805,"Curtin_VOR-DME_AU","CIN","Curtin","VOR-DME",114300,-17.588600158691406,123.85199737548828,27,"AU",114300,"090X",,,,2.007,2.432,"BOTH","HIGH","YCIN"
86808,"Clarion_VOR-DME_US","CIP","Clarion","VOR-DME",112900,41.14630126953125,-79.45800018310547,1530,"US",112900,"076X",,,,-6.002,-9.372,"BOTH","MEDIUM",
86810,"Chièvres_VOR_BE","CIV","Chièvres","VOR",113200,50.57389831542969,3.832779884338379,221,"BE",,,,,,-1.307,-0.458,"BOTH","HIGH","EBCV"
86815,"Cerrejon_VOR-DME_CO","CJN","Cerrejon","VOR-DME",113400,11.231200218200684,-72.4928970336914,295,"CO",113400,"081X",,,,-6.007,-7.479,"BOTH","HIGH","SKLM"
86816,"Castejon_VOR-DME_ES","CJN","Castejon","VOR-DME",115600,40.37200164794922,-2.544610023498535,3501,"ES",115600,"103X",40.3718,-2.54466,3501,-3.007,-1.542,"BOTH","HIGH",
86818,"Juarez_VOR-DME_MX","CJS","Juarez","VOR-DME",116700,31.636199951171875,-106.427001953125,3904,"MX",116700,"114X",,,,11.001,9.217,"BOTH","HIGH","MMCS"
86819,"Jeju_VORTAC_KR","CJU","Jeju","VORTAC",116100,33.384700775146484,126.6240005493164,2450,"KR",116100,"108X",,,,-6.011,-6.298,"BOTH","HIGH","RKPC"
86824,"Clarksburg_VOR-DME_US","CKB","Clarksburg","VOR-DME",112600,39.25320053100586,-80.26789855957031,1430,"US",112600,"073X",,,,-4.001,-8.276,"LO","MEDIUM","KCKB"
86826,"Chongqing_VOR-DME_CN","CKG","Chongqing","VOR-DME",116100,29.72170066833496,106.64299774169922,1463,"CN",116100,"108X",,,,,-2.085,"BOTH","HIGH","ZUCK"
86827,"Cengkareng_VOR-DME_ID","CKG","Cengkareng","VOR-DME",113600,-6.18789005279541,106.52999877929688,31,"ID",113600,"083X",,,,0.007,0.419,"BOTH","HIGH","WIII"
86828,"Koko_Head_VORTAC_US","CKH","Koko Head","VORTAC",113900,21.265199661254883,-157.7030029296875,640,"US",113900,"086X",,,,11.001,9.586,"BOTH","HIGH",
86835,"Clarksville_VOR-DME_US","CKV","Clarksville","VOR-DME",110600,36.62200164794922,-87.41259765625,540,"US",110600,"043X",,,,-1.002,-2.179,"TERMINAL","LOW",
86836,"Cherokee_VOR-DME_US","CKW","Cherokee","VOR-DME",115000,41.755699157714844,-107.58200073242188,7050,"US",115000,"097X",,,,15.001,11.098,"BOTH","HIGH",
86837,"Pennridge_VOR-DME_US","CKZ","Pennridge","VOR-DME",108850,40.390899658203125,-75.28880310058594,552,"US",108850,"025Y",,,,-12.002,-12.175,"TERMINAL","LOW",
86847,"Chiclayo_VOR-DME_PE","CLA","Chiclayo","VOR-DME",114900,-6.717219829559326,-79.81919860839844,121,"PE",114900,"096X",,,,1.007,0.361,"BOTH","HIGH","SPHI"
86849,"Calicut_VOR-DME_IN","CLC","Calicut","VOR-DME",116500,11.135100364685059,75.95480346679688,331,"IN",116500,"112X",,,,-2.011,-2.091,"BOTH","HIGH","VOCL"
86851,"Calella_VOR-DME_ES","CLE","Calella","VOR-DME",115350,41.63999938964844,2.6346700191497803,1351,"ES",115350,"100Y",41.64,2.6345,1411,,-0.287,"TERMINAL","LOW",
86853,"Cluj_VOR-DME_RO","CLJ","Cluj","VOR-DME",111200,46.80009841918945,23.78730010986328,1549,"RO",111200,"049X",,,,,4.141,"LO","HIGH","LRCL"
86855,"College_Station_VORTAC_US","CLL","College Station","VORTAC",113300,30.604999542236328,-96.42070007324219,370,"US",113300,"080X",,,,8.008,4.289,"BOTH","MEDIUM","KCLL"
86856,"Coulommiers_VOR-DME_FR","CLM","Coulommiers","VOR-DME",112900,48.844600677490234,3.013859987258911,486,"FR",112900,"076X",,,,,-0.518,"BOTH","HIGH","LFPK"
86857,"Clacton_VOR-DME_GB","CLN","Clacton","VOR-DME",114550,51.8484001159668,1.1476099491119385,100,"GB",114550,"092Y",,,,-3.006,-1.515,"RNAV","HIGH",
86858,"Cali_VOR-DME_CO","CLO","Cali","VOR-DME",115500,3.401940107345581,-76.40560150146484,3158,"CO",115500,"102X",,,,-3.004,-3.485,"BOTH","HIGH","SKCL"
86860,"Cilacap_VOR-DME_ID","CLP","Cilacap","VOR-DME",114900,-7.6475300788879395,109.03600311279297,69,"ID",114900,"096X",,,,0.007,1.021,"BOTH","HIGH","WAHL"
86862,"Calles_VOR-DME_ES","CLS","Calles","VOR-DME",117550,39.70719909667969,-0.986316978931427,1839,"ES",117550,"122Y",39.7072,-0.986433,1839,,-1.242,"BOTH","HIGH",
86863,"Charlotte_VOR-DME_US","CLT","Charlotte","VOR-DME",115000,35.19029998779297,-80.95169830322266,732,"US",115000,"097X",,,,-5.001,-6.563,"LO","MEDIUM","KCLT"
86870,"Calamocha_VOR-DME_ES","CMA","Calamocha","VOR-DME",116000,40.8672981262207,-1.298050045967102,3150,"ES",116000,"107X",40.8672,-1.29797,3150,-2.007,-1.333,"BOTH","HIGH",
86871,"Chiang_Mai_VOR-DME_TH","CMA","Chiang Mai","VOR-DME",116900,18.76609992980957,98.9613037109375,1043,"TH",116900,"116X",,,,0.007,-0.448,"BOTH","HIGH","VTCC"
86872,"Camarillo_VOR-DME_US","CMA","Camarillo","VOR-DME",115800,34.212501525878906,-119.09400177001953,62,"US",115800,"105X",,,,15.009,13.187,"LO","MEDIUM",
86873,"Canaima_VOR-DME_VE","CMA","Canaima","VOR-DME",117500,6.1997199058532715,-62.85029983520508,1469,"VE",117500,"122X",,,,-12.007,-13.12,"BOTH","HIGH","SVCN"
86874,"Cambrai_VORTAC_FR","CMB","Cambrai","VORTAC",112600,50.22809982299805,3.1514999866485596,257,"FR",112600,"073X",50.2232,3.15089,,-3.007,-0.574,"BOTH","HIGH","FR-1238"
86875,"Chisum_VORTAC_US","CME","Chisum","VORTAC",116100,33.337501525878906,-104.62100219726562,3772,"US",116100,"108X",,,,12.001,8.475,"BOTH","HIGH",
86876,"Carmen_VOR-DME_MX","CME","Carmen","VOR-DME",113000,18.65369987487793,-91.80509948730469,10,"MX",113000,"077X",,,,5.001,2.447,"BOTH","HIGH","MMCE"
86877,"Champaign_VORTAC_US","CMI","Champaign","VORTAC",110000,40.03450012207031,-88.2761001586914,750,"US",110000,"037X",,,,3.001,-2.12,"LO","MEDIUM","KCMI"
86879,"Carmel_VOR-DME_US","CMK","Carmel","VOR-DME",116600,41.28010177612305,-73.5813980102539,690,"US",116600,"113X",,,,-12.001,-13.377,"BOTH","MEDIUM",
86880,"Comilla_VOR_BD","CML","Comilla","VOR",115500,23.433799743652344,91.19010162353516,25,"BD",,,,,,0.011,-0.32,"BOTH","HIGH","VGCM"
86883,"Campagnano_VOR-DME_IT","CMP","Campagnano","VOR-DME",111400,42.12379837036133,12.381500244140625,1442,"IT",111400,"051X",,,,1.007,1.451,"BOTH","HIGH",
86884,"Chum_Phae_VOR-DME_TH","CMP","Chum Phae","VOR-DME",112900,16.636499404907227,101.98500061035156,815,"TH",112900,"076X",,,,0.007,-0.41,"BOTH","HIGH",
86887,"Comitan_VOR-DME_MX","CMT","Comitan","VOR-DME",114700,16.1781005859375,-92.05750274658203,5164,"MX",114700,"094X",,,,,3.096,"LO","MEDIUM","MMCO"
86889,"Cunnamulla_VOR_AU","CMU","Cunnamulla","VOR",115500,-28.038799285888672,145.62399291992188,625,"AU",,,,,,9.007,9.106,"BOTH","HIGH","YCMU"
86892,"Houghton_VOR-DME_US","CMX","Houghton","VOR-DME",112800,47.1702995300293,-88.48539733886719,1072,"US",112800,"075X",,,,-2.001,-3.395,"LO","MEDIUM","KCMX"
86902,"Carolina_VOR_BR","CNA","Carolina","VOR",115300,-7.318729877471924,-47.45479965209961,565,"BR",,,,,,-19.007,-20.305,"BOTH","HIGH","SBCI"
86903,"Cognac_VOR-DME_FR","CNA","Cognac","VOR-DME",114650,45.65959930419922,-0.3116390109062195,85,"FR",114650,"093Y",,,,-3.007,-1.371,"BOTH","HIGH","LFBG"
86907,"Constanta_VOR-DME_RO","CND","Constanta","VOR-DME",112700,44.294498443603516,28.47949981689453,269,"RO",112700,"074X",,,,,4.403,"BOTH","HIGH","LRCK"
86910,"Confins_VOR-DME_BR","CNF","Confins","VOR-DME",114400,-19.55820083618164,-44.048500061035156,2782,"BR",114400,"091X",,,,-20.007,-21.398,"BOTH","HIGH","SBCF"
86911,"Cunningham_VORTAC_US","CNG","Cunningham","VORTAC",113100,37.00859832763672,-88.83689880371094,480,"US",113100,"078X",,,,3.001,-1.149,"LO","MEDIUM","KPAH"
86913,"Canakkale_VOR-DME_TR","CNK","Canakkale","VOR-DME",111200,40.14080047607422,26.4325008392334,39,"TR",111200,"049X",,,,,3.505,"BOTH","HIGH","LTBH"
86918,"Cannes_VOR_FR","CNM","Cannes","VOR",111400,43.56039810180664,6.870940208435059,,"FR",,,,,,-1.007,0.325,"BOTH","HIGH","LFMD"
86919,"Carlsbad_VORTAC_US","CNM","Carlsbad","VORTAC",116300,32.25659942626953,-104.22599792480469,3250,"US",116300,"110X",,,,12.001,8.313,"LO","MEDIUM","KCNM"
86923,"Colmenar_VOR-DME_ES","CNR","Colmenar","VOR-DME",117300,40.645999908447266,-3.735840082168579,2690,"ES",117300,"120X",40.646,-3.73569,2690,-3.007,-2.176,"BOTH","HIGH",
86924,"Chanute_VOR-DME_US","CNU","Chanute","VOR-DME",109200,37.6260986328125,-95.59349822998047,1080,"US",109200,"029X",,,,5.005,3.446,"LO","MEDIUM",
86926,"Corona_VORTAC_US","CNX","Corona","VORTAC",115500,34.367000579833984,-105.6780014038086,6411,"US",115500,"102X",,,,13.001,9.214,"BOTH","HIGH",
86938,"Costa_VOR-DME_BE","COA","Costa","VOR-DME",110050,51.34809875488281,3.3552799224853516,30,"BE",110050,"037Y",,,,-3.207,-1.004,"BOTH","HIGH",
86939,"Canoas_VOR-DME_BR","COA","Canoas","VOR-DME",113600,-29.950300216674805,-51.14580154418945,26,"BR",113600,"083X",,,,,-15.097,"BOTH","HIGH","SBCO"
86942,"Cody_VOR-DME_US","COD","Cody","VOR-DME",111800,44.620399475097656,-108.96499633789062,4794,"US",111800,"055X",,,,14.007,12.183,"LO","MEDIUM",
86944,"Coeur_D_Alene_VOR-DME_US","COE","Coeur D Alene","VOR-DME",108800,47.77370071411133,-116.82099914550781,2290,"US",108800,"025X",,,,19.001,16.177,"BOTH","LOW",
86949,"Cola_VORTAC_DE","COL","Cola","VORTAC",108800,50.78350067138672,7.5941901206970215,990,"DE",108800,"025X",,,,0.009,0.263,"RNAV","HIGH","EDDK"
86950,"Colima_VOR-DME_MX","COL","Colima","VOR-DME",117700,19.275100708007812,-103.5790023803711,2467,"MX",117700,"124X",,,,8.01,7.308,"BOTH","HIGH","MMIA"
86951,"Colts_Neck_VOR-DME_US","COL","Colts Neck","VOR-DME",115400,40.31169891357422,-74.15979766845703,120,"US",115400,"101X",,,,-11.002,-12.581,"LO","MEDIUM","KNEL"
86958,"Concord_VORTAC_US","CON","Concord","VORTAC",112900,43.21979904174805,-71.57550048828125,710,"US",112900,"076X",,,,-15.001,-15.253,"LO","MEDIUM",
86959,"Conghua_VOR-DME_CN","CON","Conghua","VOR-DME",113000,23.588300704956055,113.58499908447266,239,"CN",113000,"077X",,,,,-2.252,"BOTH","HIGH","ZGGG"
86960,"Connaught_VOR-DME_IE","CON","Connaught","VOR-DME",117400,53.90800094604492,-8.820099830627441,700,"IE",117400,"121X",,,,-8.007,-6.165,"BOTH","HIGH","EIKN"
86965,"Carora_VOR-DME_VE","COR","Carora","VOR-DME",112700,10.179200172424316,-70.06539916992188,1437,"VE",112700,"074X",,,,-7.007,-9.129,"BOTH","HIGH","VE-0223"
86970,"Cotulla_VORTAC_US","COT","Cotulla","VORTAC",115800,28.461999893188477,-99.11849975585938,520,"US",115800,"105X",,,,9.012,5.567,"LO","HIGH",
86971,"Cotabato_VOR-DME_PH","COT","Cotabato","VOR-DME",113700,7.165480136871338,124.20999908447266,189,"PH",113700,"084X",,,,0.007,0.076,"BOTH","HIGH","RPMC"
86973,"Columbia_VOR-DME_US","COU","Columbia","VOR-DME",110200,38.81079864501953,-92.21829986572266,883,"US",110200,"039X",,,,3.007,1.092,"LO","MEDIUM","KCOU"
86975,"St_Croix_VOR-DME_VI","COY","St Croix","VOR-DME",108200,17.734399795532227,-64.70069885253906,850,"VI",108200,"019X",,,,-10.001,-13.109,"BOTH","MEDIUM","TISX"
86989,"Compiègne_VOR-DME_FR","CPE","Compiègne","VOR-DME",109650,49.43280029296875,2.7993600368499756,288,"FR",109650,"033Y",,,,,-0.595,"BOTH","HIGH","LFAD"
86990,"Campeche_VOR-DME_MX","CPE","Campeche","VOR-DME",116200,19.830799102783203,-90.50389862060547,34,"MX",116200,"109X",,,,5.002,1.546,"BOTH","HIGH","MMCP"
86993,"Campinas_VOR-DME_BR","CPN","Campinas","VOR-DME",112000,-23.008699417114258,-47.12900161743164,2170,"BR",112000,"057X",,,,-18.007,-19.442,"BOTH","HIGH","SBKP"
86994,"Chumphon_VOR-DME_TH","CPN","Chumphon","VOR-DME",110000,10.711199760437012,99.3656005859375,18,"TH",110000,"037X",,,,0.007,-0.319,"BOTH","HIGH","VTSE"
86995,"Coppertown_VOR-DME_US","CPN","Coppertown","VOR-DME",111600,46.03200149536133,-112.74800109863281,5780,"US",111600,"053X",,,,16.001,14.187,"LO","MEDIUM","KBTM"
86998,"Compton_VOR-DME_GB","CPT","Compton","VOR-DME",114350,51.49169921875,-1.2197200059890747,498,"GB",114350,"090Y",,,,-4.006,-2.414,"BOTH","HIGH",
87011,"Cedar_Creek_VORTAC_US","CQY","Cedar Creek","VORTAC",114800,32.185699462890625,-96.21810150146484,400,"US",114800,"095X",,,,6.01,4.195,"BOTH","MEDIUM","KCRS"
87020,"Cam_Ranh_VOR-DME_VN","CRA","Cam Ranh","VOR-DME",116500,11.994400024414062,109.22000122070312,40,"VN",116500,"112X",,,,,-0.237,"BOTH","HIGH","VVCR"
87023,"Cardak_VOR-DME_TR","CRD","Cardak","VOR-DME",112000,37.78969955444336,29.704200744628906,2828,"TR",112000,"057X",,,,3.007,3.568,"BOTH","HIGH","LTAY"
87026,"Grand_Strand_VORTAC_US","CRE","Grand Strand","VORTAC",117600,33.81380081176758,-78.72450256347656,20,"US",117600,"123X",33.8133,-78.7244,20,-3.001,-8.123,"LO","MEDIUM",
87028,"Craig_VORTAC_US","CRG","Craig","VORTAC",114500,30.338899612426758,-81.50990295410156,40,"US",114500,"092X",,,,-3.001,-5.31,"BOTH","HIGH",
87031,"Canarsie_VOR-DME_US","CRI","Canarsie","VOR-DME",112300,40.61249923706055,-73.89440155029297,10,"US",112300,"070X",,,,-11.001,-13.134,"TERMINAL","LOW","KJFK"
87032,"Carajas_VOR-DME_BR","CRJ","Carajas","VOR-DME",112400,-6.119329929351807,-50.002201080322266,2038,"BR",112400,"071X",,,,-18.007,-19.295,"BOTH","HIGH","SBCJ"
87034,"Cork_VOR-DME_IE","CRK","Cork","VOR-DME",114600,51.840599060058594,-8.494270324707031,500,"IE",114600,"093X",,,,-7.007,-5.413,"BOTH","HIGH","EICK"
87035,"Creil_VORTAC_FR","CRL","Creil","VORTAC",109200,49.25529861450195,2.514780044555664,325,"FR",109200,"029X",49.256,2.51728,,,-1.04,"HI","HIGH","LFPC"
87036,"Carleton_VORTAC_US","CRL","Carleton","VORTAC",115700,42.048099517822266,-83.45760345458984,630,"US",115700,"104X",,,,-3.001,-6.423,"BOTH","HIGH",
87037,"Corlu_VOR-DME_TR","CRL","Corlu","VOR-DME",114800,41.152198791503906,27.93829917907715,538,"TR",114800,"095X",,,,,4.092,"BOTH","HIGH","LTBU"
87039,"Carsamba_VOR-DME_TR","CRM","Carsamba","VOR-DME",112800,41.265499114990234,36.54890060424805,18,"TR",112800,"075X",,,,,5.064,"BOTH","MEDIUM","LTFH"
87041,"Crotone_VOR-DME_IT","CRN","Crotone","VOR-DME",117100,38.99610137939453,17.083099365234375,522,"IT",117100,"118X",,,,1.007,2.262,"BOTH","HIGH","LIBC"
87044,"Coro_VOR-DME_VE","CRO","Coro","VOR-DME",117300,11.414199829101562,-69.69229888916016,52,"VE",117300,"120X",11.4133,-69.6834,52,-8.007,-9.377,"BOTH","HIGH","SVCR"
87045,"Corpus_Christi_VORTAC_US","CRP","Corpus Christi","VORTAC",115500,27.903799057006836,-97.44490051269531,60,"US",115500,"102X",,,,9.008,5.054,"BOTH","HIGH","KNGP"
87046,"Corrientes_VOR-DME_AR","CRR","Corrientes","VOR-DME",115400,-27.43720054626465,-58.76169967651367,203,"AR",115400,"101X",,,,,-10.097,"BOTH","HIGH","SARC"
87047,"Carrasco_VOR-DME_UY","CRR","Carrasco","VOR-DME",116900,-34.832698822021484,-56.02510070800781,98,"UY",116900,"116X",,,,,-8.599,"BOTH","HIGH","SUMU"
87051,"Comodoro_Rivadavia_VOR-DME_AR","CRV","Comodoro Rivadavia","VOR-DME",117500,-45.77330017089844,-67.37169647216797,189,"AR",117500,"122X",,,,8.007,7.269,"BOTH","HIGH","SAVC"
87052,"Craiova_VOR-DME_RO","CRV","Craiova","VOR-DME",110200,44.318599700927734,23.922800064086914,634,"RO",110200,"039X",,,,,3.572,"LO","HIGH","LRCV"
87055,"Cairns_VOR-DME_AU","CS","Cairns","VOR-DME",113000,-16.850000381469727,145.74400329589844,23,"AU",113000,"077X",,,,7.007,7.076,"BOTH","HIGH","YBCS"
87062,"Columbus_VORTAC_US","CSG","Columbus","VORTAC",117100,32.615299224853516,-85.0176010131836,630,"US",117100,"118X",,,,1.001,-3.255,"LO","MEDIUM","KCSG"
87063,"Center_Point_VORTAC_US","CSI","Center Point","VORTAC",117500,29.922300338745117,-99.2145004272461,2080,"US",117500,"122X",,,,8.012,6.008,"BOTH","HIGH","64TE"
87064,"Caselle_VOR-DME_IT","CSL","Caselle","VOR-DME",116750,45.21969985961914,7.649569988250732,1007,"IT",116750,"114Y",,,,,0.414,"BOTH","HIGH","LIMF"
87066,"Casanova_VORTAC_US","CSN","Casanova","VORTAC",116300,38.64120101928711,-77.8655014038086,445,"US",116300,"110X",,,,-6.001,-10.022,"BOTH","HIGH",
87067,"Constantine_VOR-DME_DZ","CSO","Constantine","VOR-DME",115500,36.292598724365234,6.6055498123168945,2303,"DZ",115500,"102X",,,,,0.304,"BOTH","HIGH","DABC"
87070,"Collinsville_VOR_AU","CSV","Collinsville","VOR",112200,-20.591400146484375,147.78500366210938,,"AU",,,,,,8.007,8.14,"BOTH","HIGH","YCSV"
87071,"Changsha_VOR-DME_CN","CSX","Changsha","VOR-DME",113300,28.20330047607422,113.21700286865234,289,"CN",113300,"080X",,,,,-3.091,"BOTH","HIGH","ZGHA"
87072,"Cardinal_VOR-DME_US","CSX","Cardinal","VOR-DME",116450,38.75270080566406,-90.36090087890625,530,"US",116450,"111Y",,,,0.012,-0.18,"BOTH","LOW","KSTL"
87077,"Cut_Bank_VORTAC_US","CTB","Cut Bank","VORTAC",114400,48.56489944458008,-112.34300231933594,3780,"US",114400,"091X",,,,17.001,14.46,"LO","MEDIUM","KCTB"
87078,"Curitiba_VOR-DME_BR","CTB","Curitiba","VOR-DME",116500,-25.531999588012695,-49.167701721191406,2988,"BR",116500,"112X",,,,-16.007,-17.593,"BOTH","HIGH","SBCT"
87080,"Catania_Fontanarossa_VOR-DME_IT","CTF","Catania Fontanarossa","VOR-DME",116250,37.46440124511719,15.0625,45,"IT",116250,"109Y",,,,,2.025,"BOTH","HIGH","LICC"
87081,"Chesterfield_VOR-DME_US","CTF","Chesterfield","VOR-DME",108200,34.6505012512207,-80.27490234375,560,"US",108200,"019X",,,,-3.001,-7.183,"LO","MEDIUM",
87083,"Chittagong_VOR-DME_BD","CTG","Chittagong","VOR-DME",113400,22.257699966430664,91.82749938964844,45,"BD",113400,"081X",,,,-1.007,-0.372,"BOTH","HIGH","VGEG"
87084,"Cartagena_VOR-DME_CO","CTG","Cartagena","VOR-DME",112300,10.209199905395508,-75.50669860839844,165,"CO",112300,"070X",,,,-3.007,-5.388,"BOTH","HIGH","SKCG"
87086,"Châtillon-sur-Marne_VOR-DME_FR","CTL","Châtillon-sur-Marne","VOR-DME",117600,49.137699127197266,3.5776898860931396,641,"FR",117600,"123X",,,,-3.007,-0.426,"BOTH","HIGH",
87089,"Chetumal_VOR-DME_MX","CTM","Chetumal","VOR-DME",116300,18.509300231933594,-88.33370208740234,39,"MX",116300,"110X",,,,4.002,0.519,"BOTH","HIGH","MMCM"
87091,"El_Canton_VOR-DME_VE","CTN","El Canton","VOR-DME",116000,7.516670227050781,-71.4458999633789,618,"VE",116000,"107X",,,,-6.007,-7.55,"BOTH","HIGH",
87093,"Chiang_Rai_VOR-DME_TH","CTR","Chiang Rai","VOR-DME",116500,19.948200225830078,99.8833999633789,1295,"TH",116500,"112X",,,,0.007,-0.475,"BOTH","HIGH","VTCT"
87094,"Chester_VOR-DME_US","CTR","Chester","VOR-DME",115100,42.29130172729492,-72.94940185546875,1600,"US",115100,"098X",,,,-13.001,-14.204,"LO","MEDIUM",
87095,"Shuangliu_VOR-DME_CN","CTU","Shuangliu","VOR-DME",115700,30.575000762939453,103.94300079345703,1612,"CN",115700,"104X",,,,,-1.446,"BOTH","HIGH","ZUUU"
87096,"Cape_Town_VORTAC_ZA","CTV","Cape Town","VORTAC",115700,-33.96950149536133,18.604999542236328,151,"ZA",115700,"104X",,,,-23.007,-24.138,"BOTH","HIGH","FACT"
87097,"Newcomerstown_VOR-DME_US","CTW","Newcomerstown","VOR-DME",111800,40.22919845581055,-81.47650146484375,1180,"US",111800,"055X",,,,-7.001,-7.48,"LO","MEDIUM","9OI8"
87099,"Cross_City_VORTAC_US","CTY","Cross City","VORTAC",112000,29.599000930786133,-83.04869842529297,30,"US",112000,"057X",,,,-2.001,-4.178,"BOTH","MEDIUM",
87105,"Cuautla_VOR-DME_MX","CUA","Cuautla","VOR-DME",116300,18.78529930114746,-98.90080261230469,4313,"MX",116300,"110X",,,,9.007,5.562,"BOTH","HIGH",
87109,"Cucuta_VOR-DME_CO","CUC","Cucuta","VOR-DME",113300,7.933460235595703,-72.51349639892578,1070,"CO",113300,"080X",,,,,-7.149,"BOTH","HIGH","SKCC"
